year,age,age_start,age_width,sex,cod,px
1986,95-99,95,5,male,Neoplasms,0.08562
1986,95-99,95,5,male,Other,0.84331
1986,100+,100,5,male,External,0.05935
1986,100+,100,5,male,Neoplasms,0.08012
1986,100+,100,5,male,Other,0.86053
1987,<1,0,1,male,External,0.04815
1987,<1,0,1,male,Neoplasms,0.00504
1987,<1,0,1,male,Other,0.94681
1987,1-4,1,4,male,External,0.39633
1987,1-4,1,4,male,Neoplasms,0.10578
1987,1-4,1,4,male,Other,0.49788
1987,5-9,5,5,male,External,0.47899
1987,5-9,5,5,male,Neoplasms,0.19538
1987,5-9,5,5,male,Other,0.32563
1987,10-14,10,5,male,External,0.50189
1987,10-14,10,5,male,Neoplasms,0.16604
1987,10-14,10,5,male,Other,0.33208
1987,15-19,15,5,male,External,0.70574
1987,15-19,15,5,male,Neoplasms,0.07913
1987,15-19,15,5,male,Other,0.21512
1987,20-24,20,5,male,External,0.73724
1987,20-24,20,5,male,Neoplasms,0.05199
1987,20-24,20,5,male,Other,0.21077
1987,25-29,25,5,male,External,0.63759
1987,25-29,25,5,male,Neoplasms,0.06589
1987,25-29,25,5,male,Other,0.29652
1987,30-34,30,5,male,External,0.52836
1987,30-34,30,5,male,Neoplasms,0.10757
1987,30-34,30,5,male,Other,0.36407
1987,35-39,35,5,male,External,0.40667
1987,35-39,35,5,male,Neoplasms,0.16145
1987,35-39,35,5,male,Other,0.43188
1987,40-44,40,5,male,External,0.29229
1987,40-44,40,5,male,Neoplasms,0.25433
1987,40-44,40,5,male,Other,0.45338
1987,45-49,45,5,male,External,0.20441
1987,45-49,45,5,male,Neoplasms,0.34004
1987,45-49,45,5,male,Other,0.45555
1987,50-54,50,5,male,External,0.13719
1987,50-54,50,5,male,Neoplasms,0.40956
1987,50-54,50,5,male,Other,0.45324
1987,55-59,55,5,male,External,0.09151
1987,55-59,55,5,male,Neoplasms,0.44570
1987,55-59,55,5,male,Other,0.46279
1987,60-64,60,5,male,External,0.07021
1987,60-64,60,5,male,Neoplasms,0.43884
1987,60-64,60,5,male,Other,0.49095
1987,65-69,65,5,male,External,0.05368
1987,65-69,65,5,male,Neoplasms,0.41158
1987,65-69,65,5,male,Other,0.53473
1987,70-74,70,5,male,External,0.04909
1987,70-74,70,5,male,Neoplasms,0.36593
1987,70-74,70,5,male,Other,0.58498
1987,75-79,75,5,male,External,0.04778
1987,75-79,75,5,male,Neoplasms,0.30650
1987,75-79,75,5,male,Other,0.64573
1987,80-84,80,5,male,External,0.04610
1987,80-84,80,5,male,Neoplasms,0.24194
1987,80-84,80,5,male,Other,0.71196
1987,85-89,85,5,male,External,0.05193
1987,85-89,85,5,male,Neoplasms,0.19322
1987,85-89,85,5,male,Other,0.75485
1987,90-94,90,5,male,External,0.05399
1987,90-94,90,5,male,Neoplasms,0.13857
1987,90-94,90,5,male,Other,0.80744
1987,95-99,95,5,male,External,0.06172
1987,95-99,95,5,male,Neoplasms,0.09216
1987,95-99,95,5,male,Other,0.84612
1987,100+,100,5,male,External,0.06169
1987,100+,100,5,male,Neoplasms,0.08117
1987,100+,100,5,male,Other,0.85714
1988,<1,0,1,male,External,0.04785
1988,<1,0,1,male,Neoplasms,0.00538
1988,<1,0,1,male,Other,0.94677
1988,1-4,1,4,male,External,0.40634
1988,1-4,1,4,male,Neoplasms,0.09091
1988,1-4,1,4,male,Other,0.50275
1988,5-9,5,5,male,External,0.45270
1988,5-9,5,5,male,Neoplasms,0.18018
1988,5-9,5,5,male,Other,0.36712
1988,10-14,10,5,male,External,0.53191
1988,10-14,10,5,male,Neoplasms,0.12979
1988,10-14,10,5,male,Other,0.33830
1988,15-19,15,5,male,External,0.72570
1988,15-19,15,5,male,Neoplasms,0.07263
1988,15-19,15,5,male,Other,0.20168
1988,20-24,20,5,male,External,0.74448
1988,20-24,20,5,male,Neoplasms,0.05368
1988,20-24,20,5,male,Other,0.20184
1988,25-29,25,5,male,External,0.63425
1988,25-29,25,5,male,Neoplasms,0.05666
1988,25-29,25,5,male,Other,0.30910
1988,30-34,30,5,male,External,0.54487
1988,30-34,30,5,male,Neoplasms,0.09108
1988,30-34,30,5,male,Other,0.36405
1988,35-39,35,5,male,External,0.40180
1988,35-39,35,5,male,Neoplasms,0.16043
1988,35-39,35,5,male,Other,0.43777
1988,40-44,40,5,male,External,0.29457
1988,40-44,40,5,male,Neoplasms,0.25633
1988,40-44,40,5,male,Other,0.44910
1988,45-49,45,5,male,External,0.20414
1988,45-49,45,5,male,Neoplasms,0.34865
1988,45-49,45,5,male,Other,0.44720
1988,50-54,50,5,male,External,0.13760
1988,50-54,50,5,male,Neoplasms,0.42680
1988,50-54,50,5,male,Other,0.43560
1988,55-59,55,5,male,External,0.08992
1988,55-59,55,5,male,Neoplasms,0.45501
1988,55-59,55,5,male,Other,0.45507
1988,60-64,60,5,male,External,0.06923
1988,60-64,60,5,male,Neoplasms,0.45093
1988,60-64,60,5,male,Other,0.47984
1988,65-69,65,5,male,External,0.05620
1988,65-69,65,5,male,Neoplasms,0.42097
1988,65-69,65,5,male,Other,0.52283
1988,70-74,70,5,male,External,0.05011
1988,70-74,70,5,male,Neoplasms,0.37514
1988,70-74,70,5,male,Other,0.57475
1988,75-79,75,5,male,External,0.04895
1988,75-79,75,5,male,Neoplasms,0.31680
1988,75-79,75,5,male,Other,0.63424
1988,80-84,80,5,male,External,0.05038
1988,80-84,80,5,male,Neoplasms,0.25256
1988,80-84,80,5,male,Other,0.69706
1988,85-89,85,5,male,External,0.05097
1988,85-89,85,5,male,Neoplasms,0.19899
1988,85-89,85,5,male,Other,0.75004
1988,90-94,90,5,male,External,0.05964
1988,90-94,90,5,male,Neoplasms,0.14221
1988,90-94,90,5,male,Other,0.79815
1988,95-99,95,5,male,External,0.06088
1988,95-99,95,5,male,Neoplasms,0.09590
1988,95-99,95,5,male,Other,0.84322
1988,100+,100,5,male,External,0.03618
1988,100+,100,5,male,Neoplasms,0.05921
1988,100+,100,5,male,Other,0.90461
1989,<1,0,1,male,External,0.04825
1989,<1,0,1,male,Neoplasms,0.00681
1989,<1,0,1,male,Other,0.94494
1989,1-4,1,4,male,External,0.40639
1989,1-4,1,4,male,Neoplasms,0.10595
1989,1-4,1,4,male,Other,0.48766
1989,5-9,5,5,male,External,0.49883
1989,5-9,5,5,male,Neoplasms,0.17483
1989,5-9,5,5,male,Other,0.32634
1989,10-14,10,5,male,External,0.52052
1989,10-14,10,5,male,Neoplasms,0.14903
1989,10-14,10,5,male,Other,0.33045
1989,15-19,15,5,male,External,0.74886
1989,15-19,15,5,male,Neoplasms,0.06648
1989,15-19,15,5,male,Other,0.18466
1989,20-24,20,5,male,External,0.75309
1989,20-24,20,5,male,Neoplasms,0.04944
1989,20-24,20,5,male,Other,0.19747
1989,25-29,25,5,male,External,0.62035
1989,25-29,25,5,male,Neoplasms,0.06508
1989,25-29,25,5,male,Other,0.31457
1989,30-34,30,5,male,External,0.51773
1989,30-34,30,5,male,Neoplasms,0.08055
1989,30-34,30,5,male,Other,0.40172
1989,35-39,35,5,male,External,0.39618
1989,35-39,35,5,male,Neoplasms,0.15989
1989,35-39,35,5,male,Other,0.44393
1989,40-44,40,5,male,External,0.29342
1989,40-44,40,5,male,Neoplasms,0.25100
1989,40-44,40,5,male,Other,0.45558
1989,45-49,45,5,male,External,0.20753
1989,45-49,45,5,male,Neoplasms,0.35650
1989,45-49,45,5,male,Other,0.43597
1989,50-54,50,5,male,External,0.14571
1989,50-54,50,5,male,Neoplasms,0.42074
1989,50-54,50,5,male,Other,0.43355
1989,55-59,55,5,male,External,0.09468
1989,55-59,55,5,male,Neoplasms,0.45733
1989,55-59,55,5,male,Other,0.44798
1989,60-64,60,5,male,External,0.06887
1989,60-64,60,5,male,Neoplasms,0.46040
1989,60-64,60,5,male,Other,0.47073
1989,65-69,65,5,male,External,0.05968
1989,65-69,65,5,male,Neoplasms,0.42634
1989,65-69,65,5,male,Other,0.51398
1989,70-74,70,5,male,External,0.05128
1989,70-74,70,5,male,Neoplasms,0.38558
1989,70-74,70,5,male,Other,0.56314
1989,75-79,75,5,male,External,0.05076
1989,75-79,75,5,male,Neoplasms,0.32338
1989,75-79,75,5,male,Other,0.62587
1989,80-84,80,5,male,External,0.04846
1989,80-84,80,5,male,Neoplasms,0.25681
1989,80-84,80,5,male,Other,0.69473
1989,85-89,85,5,male,External,0.05315
1989,85-89,85,5,male,Neoplasms,0.19390
1989,85-89,85,5,male,Other,0.75295
1989,90-94,90,5,male,External,0.05998
1989,90-94,90,5,male,Neoplasms,0.14674
1989,90-94,90,5,male,Other,0.79328
1989,95-99,95,5,male,External,0.06365
1989,95-99,95,5,male,Neoplasms,0.09622
1989,95-99,95,5,male,Other,0.84013
1989,100+,100,5,male,External,0.04969
1989,100+,100,5,male,Neoplasms,0.05280
1989,100+,100,5,male,Other,0.89752
1990,<1,0,1,male,External,0.05755
1990,<1,0,1,male,Neoplasms,0.00639
1990,<1,0,1,male,Other,0.93605
1990,1-4,1,4,male,External,0.40086
1990,1-4,1,4,male,Neoplasms,0.11351
1990,1-4,1,4,male,Other,0.48563
1990,5-9,5,5,male,External,0.44904
1990,5-9,5,5,male,Neoplasms,0.20937
1990,5-9,5,5,male,Other,0.34160
1990,10-14,10,5,male,External,0.49061
1990,10-14,10,5,male,Neoplasms,0.16667
1990,10-14,10,5,male,Other,0.34272
1990,15-19,15,5,male,External,0.74824
1990,15-19,15,5,male,Neoplasms,0.06118
1990,15-19,15,5,male,Other,0.19059
1990,20-24,20,5,male,External,0.74847
1990,20-24,20,5,male,Neoplasms,0.04534
1990,20-24,20,5,male,Other,0.20619
1990,25-29,25,5,male,External,0.59817
1990,25-29,25,5,male,Neoplasms,0.05508
1990,25-29,25,5,male,Other,0.34675
1990,30-34,30,5,male,External,0.50443
1990,30-34,30,5,male,Neoplasms,0.08259
1990,30-34,30,5,male,Other,0.41297
1990,35-39,35,5,male,External,0.38619
1990,35-39,35,5,male,Neoplasms,0.15213
1990,35-39,35,5,male,Other,0.46167
1990,40-44,40,5,male,External,0.27931
1990,40-44,40,5,male,Neoplasms,0.25412
1990,40-44,40,5,male,Other,0.46657
1990,45-49,45,5,male,External,0.21345
1990,45-49,45,5,male,Neoplasms,0.36484
1990,45-49,45,5,male,Other,0.42170
1990,50-54,50,5,male,External,0.15004
1990,50-54,50,5,male,Neoplasms,0.42437
1990,50-54,50,5,male,Other,0.42559
1990,55-59,55,5,male,External,0.09648
1990,55-59,55,5,male,Neoplasms,0.46967
1990,55-59,55,5,male,Other,0.43385
1990,60-64,60,5,male,External,0.07256
1990,60-64,60,5,male,Neoplasms,0.46854
1990,60-64,60,5,male,Other,0.45890
1990,65-69,65,5,male,External,0.06055
1990,65-69,65,5,male,Neoplasms,0.43889
1990,65-69,65,5,male,Other,0.50056
1990,70-74,70,5,male,External,0.05202
1990,70-74,70,5,male,Neoplasms,0.39095
1990,70-74,70,5,male,Other,0.55703
1990,75-79,75,5,male,External,0.04803
1990,75-79,75,5,male,Neoplasms,0.32647
1990,75-79,75,5,male,Other,0.62550
1990,80-84,80,5,male,External,0.05072
1990,80-84,80,5,male,Neoplasms,0.25821
1990,80-84,80,5,male,Other,0.69106
1990,85-89,85,5,male,External,0.05458
1990,85-89,85,5,male,Neoplasms,0.19568
1990,85-89,85,5,male,Other,0.74974
1990,90-94,90,5,male,External,0.06220
1990,90-94,90,5,male,Neoplasms,0.14255
1990,90-94,90,5,male,Other,0.79525
1990,95-99,95,5,male,External,0.05857
1990,95-99,95,5,male,Neoplasms,0.10359
1990,95-99,95,5,male,Other,0.83785
1990,100+,100,5,male,External,0.07273
1990,100+,100,5,male,Neoplasms,0.09091
1990,100+,100,5,male,Other,0.83636
1991,<1,0,1,male,External,0.05244
1991,<1,0,1,male,Neoplasms,0.00339
1991,<1,0,1,male,Other,0.94417
1991,1-4,1,4,male,External,0.37805
1991,1-4,1,4,male,Neoplasms,0.10366
1991,1-4,1,4,male,Other,0.51829
1991,5-9,5,5,male,External,0.48477
1991,5-9,5,5,male,Neoplasms,0.19036
1991,5-9,5,5,male,Other,0.32487
1991,10-14,10,5,male,External,0.49134
1991,10-14,10,5,male,Neoplasms,0.16450
1991,10-14,10,5,male,Other,0.34416
1991,15-19,15,5,male,External,0.71801
1991,15-19,15,5,male,Neoplasms,0.07205
1991,15-19,15,5,male,Other,0.20994
1991,20-24,20,5,male,External,0.73465
1991,20-24,20,5,male,Neoplasms,0.04412
1991,20-24,20,5,male,Other,0.22123
1991,25-29,25,5,male,External,0.56835
1991,25-29,25,5,male,Neoplasms,0.05921
1991,25-29,25,5,male,Other,0.37244
1991,30-34,30,5,male,External,0.47004
1991,30-34,30,5,male,Neoplasms,0.07680
1991,30-34,30,5,male,Other,0.45316
1991,35-39,35,5,male,External,0.38282
1991,35-39,35,5,male,Neoplasms,0.15430
1991,35-39,35,5,male,Other,0.46289
1991,40-44,40,5,male,External,0.27979
1991,40-44,40,5,male,Neoplasms,0.25686
1991,40-44,40,5,male,Other,0.46334
1991,45-49,45,5,male,External,0.19549
1991,45-49,45,5,male,Neoplasms,0.36291
1991,45-49,45,5,male,Other,0.44160
1991,50-54,50,5,male,External,0.14501
1991,50-54,50,5,male,Neoplasms,0.43325
1991,50-54,50,5,male,Other,0.42173
1991,55-59,55,5,male,External,0.10073
1991,55-59,55,5,male,Neoplasms,0.46374
1991,55-59,55,5,male,Other,0.43553
1991,60-64,60,5,male,External,0.07080
1991,60-64,60,5,male,Neoplasms,0.46849
1991,60-64,60,5,male,Other,0.46071
1991,65-69,65,5,male,External,0.05990
1991,65-69,65,5,male,Neoplasms,0.43976
1991,65-69,65,5,male,Other,0.50034
1991,70-74,70,5,male,External,0.04854
1991,70-74,70,5,male,Neoplasms,0.40420
1991,70-74,70,5,male,Other,0.54726
1991,75-79,75,5,male,External,0.04910
1991,75-79,75,5,male,Neoplasms,0.32931
1991,75-79,75,5,male,Other,0.62158
1991,80-84,80,5,male,External,0.05035
1991,80-84,80,5,male,Neoplasms,0.26019
1991,80-84,80,5,male,Other,0.68946
1991,85-89,85,5,male,External,0.05056
1991,85-89,85,5,male,Neoplasms,0.20506
1991,85-89,85,5,male,Other,0.74437
1991,90-94,90,5,male,External,0.05633
1991,90-94,90,5,male,Neoplasms,0.15342
1991,90-94,90,5,male,Other,0.79025
1991,95-99,95,5,male,External,0.05876
1991,95-99,95,5,male,Neoplasms,0.10904
1991,95-99,95,5,male,Other,0.83220
1991,100+,100,5,male,External,0.05866
1991,100+,100,5,male,Neoplasms,0.07821
1991,100+,100,5,male,Other,0.86313
1992,<1,0,1,male,External,0.04880
1992,<1,0,1,male,Neoplasms,0.00664
1992,<1,0,1,male,Other,0.94456
1992,1-4,1,4,male,External,0.34365
1992,1-4,1,4,male,Neoplasms,0.11238
1992,1-4,1,4,male,Other,0.54397
1992,5-9,5,5,male,External,0.44898
1992,5-9,5,5,male,Neoplasms,0.21866
1992,5-9,5,5,male,Other,0.33236
1992,10-14,10,5,male,External,0.48349
1992,10-14,10,5,male,Neoplasms,0.18868
1992,10-14,10,5,male,Other,0.32783
1992,15-19,15,5,male,External,0.73110
1992,15-19,15,5,male,Neoplasms,0.06756
1992,15-19,15,5,male,Other,0.20134
1992,20-24,20,5,male,External,0.72760
1992,20-24,20,5,male,Neoplasms,0.04985
1992,20-24,20,5,male,Other,0.22255
1992,25-29,25,5,male,External,0.57102
1992,25-29,25,5,male,Neoplasms,0.05472
1992,25-29,25,5,male,Other,0.37426
1992,30-34,30,5,male,External,0.44699
1992,30-34,30,5,male,Neoplasms,0.07667
1992,30-34,30,5,male,Other,0.47634
1992,35-39,35,5,male,External,0.37791
1992,35-39,35,5,male,Neoplasms,0.14563
1992,35-39,35,5,male,Other,0.47646
1992,40-44,40,5,male,External,0.28589
1992,40-44,40,5,male,Neoplasms,0.25521
1992,40-44,40,5,male,Other,0.45890
1992,45-49,45,5,male,External,0.20090
1992,45-49,45,5,male,Neoplasms,0.36612
1992,45-49,45,5,male,Other,0.43298
1992,50-54,50,5,male,External,0.14531
1992,50-54,50,5,male,Neoplasms,0.43188
1992,50-54,50,5,male,Other,0.42281
1992,55-59,55,5,male,External,0.09890
1992,55-59,55,5,male,Neoplasms,0.47787
1992,55-59,55,5,male,Other,0.42323
1992,60-64,60,5,male,External,0.07111
1992,60-64,60,5,male,Neoplasms,0.48106
1992,60-64,60,5,male,Other,0.44783
1992,65-69,65,5,male,External,0.06036
1992,65-69,65,5,male,Neoplasms,0.45379
1992,65-69,65,5,male,Other,0.48585
1992,70-74,70,5,male,External,0.05078
1992,70-74,70,5,male,Neoplasms,0.40164
1992,70-74,70,5,male,Other,0.54758
1992,75-79,75,5,male,External,0.04970
1992,75-79,75,5,male,Neoplasms,0.33402
1992,75-79,75,5,male,Other,0.61628
1992,80-84,80,5,male,External,0.05149
1992,80-84,80,5,male,Neoplasms,0.26658
1992,80-84,80,5,male,Other,0.68192
1992,85-89,85,5,male,External,0.05272
1992,85-89,85,5,male,Neoplasms,0.20445
1992,85-89,85,5,male,Other,0.74283
1992,90-94,90,5,male,External,0.05812
1992,90-94,90,5,male,Neoplasms,0.15137
1992,90-94,90,5,male,Other,0.79050
1992,95-99,95,5,male,External,0.05977
1992,95-99,95,5,male,Neoplasms,0.11670
1992,95-99,95,5,male,Other,0.82353
1992,100+,100,5,male,External,0.04680
1992,100+,100,5,male,Neoplasms,0.05665
1992,100+,100,5,male,Other,0.89655
1993,<1,0,1,male,External,0.03843
1993,<1,0,1,male,Neoplasms,0.00586
1993,<1,0,1,male,Other,0.95571
1993,1-4,1,4,male,External,0.37182
1993,1-4,1,4,male,Neoplasms,0.11205
1993,1-4,1,4,male,Other,0.51613
1993,5-9,5,5,male,External,0.46087
1993,5-9,5,5,male,Neoplasms,0.20580
1993,5-9,5,5,male,Other,0.33333
1993,10-14,10,5,male,External,0.46729
1993,10-14,10,5,male,Neoplasms,0.18692
1993,10-14,10,5,male,Other,0.34579
1993,15-19,15,5,male,External,0.72550
1993,15-19,15,5,male,Neoplasms,0.07205
1993,15-19,15,5,male,Other,0.20245
1993,20-24,20,5,male,External,0.75561
1993,20-24,20,5,male,Neoplasms,0.04355
1993,20-24,20,5,male,Other,0.20084
1993,25-29,25,5,male,External,0.59263
1993,25-29,25,5,male,Neoplasms,0.05103
1993,25-29,25,5,male,Other,0.35634
1993,30-34,30,5,male,External,0.43794
1993,30-34,30,5,male,Neoplasms,0.06509
1993,30-34,30,5,male,Other,0.49698
1993,35-39,35,5,male,External,0.36829
1993,35-39,35,5,male,Neoplasms,0.13171
1993,35-39,35,5,male,Other,0.50000
1993,40-44,40,5,male,External,0.28636
1993,40-44,40,5,male,Neoplasms,0.25003
1993,40-44,40,5,male,Other,0.46361
1993,45-49,45,5,male,External,0.20239
1993,45-49,45,5,male,Neoplasms,0.36357
1993,45-49,45,5,male,Other,0.43404
1993,50-54,50,5,male,External,0.14606
1993,50-54,50,5,male,Neoplasms,0.42991
1993,50-54,50,5,male,Other,0.42403
1993,55-59,55,5,male,External,0.10171
1993,55-59,55,5,male,Neoplasms,0.46823
1993,55-59,55,5,male,Other,0.43006
1993,60-64,60,5,male,External,0.06867
1993,60-64,60,5,male,Neoplasms,0.48366
1993,60-64,60,5,male,Other,0.44767
1993,65-69,65,5,male,External,0.05779
1993,65-69,65,5,male,Neoplasms,0.45561
1993,65-69,65,5,male,Other,0.48661
1993,70-74,70,5,male,External,0.05073
1993,70-74,70,5,male,Neoplasms,0.40220
1993,70-74,70,5,male,Other,0.54707
1993,75-79,75,5,male,External,0.04940
1993,75-79,75,5,male,Neoplasms,0.33825
1993,75-79,75,5,male,Other,0.61235
1993,80-84,80,5,male,External,0.04904
1993,80-84,80,5,male,Neoplasms,0.26731
1993,80-84,80,5,male,Other,0.68365
1993,85-89,85,5,male,External,0.05196
1993,85-89,85,5,male,Neoplasms,0.20479
1993,85-89,85,5,male,Other,0.74326
1993,90-94,90,5,male,External,0.05628
1993,90-94,90,5,male,Neoplasms,0.15523
1993,90-94,90,5,male,Other,0.78849
1993,95-99,95,5,male,External,0.06417
1993,95-99,95,5,male,Neoplasms,0.11747
1993,95-99,95,5,male,Other,0.81836
1993,100+,100,5,male,External,0.05828
1993,100+,100,5,male,Neoplasms,0.07925
1993,100+,100,5,male,Other,0.86247
1994,<1,0,1,male,External,0.04376
1994,<1,0,1,male,Neoplasms,0.00491
1994,<1,0,1,male,Other,0.95133
1994,1-4,1,4,male,External,0.36768
1994,1-4,1,4,male,Neoplasms,0.11515
1994,1-4,1,4,male,Other,0.51717
1994,5-9,5,5,male,External,0.45266
1994,5-9,5,5,male,Neoplasms,0.19822
1994,5-9,5,5,male,Other,0.34911
1994,10-14,10,5,male,External,0.46943
1994,10-14,10,5,male,Neoplasms,0.17686
1994,10-14,10,5,male,Other,0.35371
1994,15-19,15,5,male,External,0.70767
1994,15-19,15,5,male,Neoplasms,0.06530
1994,15-19,15,5,male,Other,0.22703
1994,20-24,20,5,male,External,0.73169
1994,20-24,20,5,male,Neoplasms,0.04790
1994,20-24,20,5,male,Other,0.22041
1994,25-29,25,5,male,External,0.57742
1994,25-29,25,5,male,Neoplasms,0.05886
1994,25-29,25,5,male,Other,0.36372
1994,30-34,30,5,male,External,0.42947
1994,30-34,30,5,male,Neoplasms,0.07111
1994,30-34,30,5,male,Other,0.49942
1994,35-39,35,5,male,External,0.36402
1994,35-39,35,5,male,Neoplasms,0.13006
1994,35-39,35,5,male,Other,0.50592
1994,40-44,40,5,male,External,0.28440
1994,40-44,40,5,male,Neoplasms,0.24850
1994,40-44,40,5,male,Other,0.46709
1994,45-49,45,5,male,External,0.19836
1994,45-49,45,5,male,Neoplasms,0.36041
1994,45-49,45,5,male,Other,0.44123
1994,50-54,50,5,male,External,0.14697
1994,50-54,50,5,male,Neoplasms,0.42348
1994,50-54,50,5,male,Other,0.42956
1994,55-59,55,5,male,External,0.09887
1994,55-59,55,5,male,Neoplasms,0.46752
1994,55-59,55,5,male,Other,0.43361
1994,60-64,60,5,male,External,0.06962
1994,60-64,60,5,male,Neoplasms,0.48631
1994,60-64,60,5,male,Other,0.44407
1994,65-69,65,5,male,External,0.05797
1994,65-69,65,5,male,Neoplasms,0.46003
1994,65-69,65,5,male,Other,0.48200
1994,70-74,70,5,male,External,0.05305
1994,70-74,70,5,male,Neoplasms,0.40043
1994,70-74,70,5,male,Other,0.54652
1994,75-79,75,5,male,External,0.04621
1994,75-79,75,5,male,Neoplasms,0.34675
1994,75-79,75,5,male,Other,0.60704
1994,80-84,80,5,male,External,0.04902
1994,80-84,80,5,male,Neoplasms,0.26917
1994,80-84,80,5,male,Other,0.68182
1994,85-89,85,5,male,External,0.05342
1994,85-89,85,5,male,Neoplasms,0.20361
1994,85-89,85,5,male,Other,0.74297
1994,90-94,90,5,male,External,0.05324
1994,90-94,90,5,male,Neoplasms,0.15464
1994,90-94,90,5,male,Other,0.79212
1994,95-99,95,5,male,External,0.05867
1994,95-99,95,5,male,Neoplasms,0.10518
1994,95-99,95,5,male,Other,0.83615
1994,100+,100,5,male,External,0.04020
1994,100+,100,5,male,Neoplasms,0.06533
1994,100+,100,5,male,Other,0.89447
1995,<1,0,1,male,External,0.04046
1995,<1,0,1,male,Neoplasms,0.00549
1995,<1,0,1,male,Other,0.95405
1995,1-4,1,4,male,External,0.42380
1995,1-4,1,4,male,Neoplasms,0.11691
1995,1-4,1,4,male,Other,0.45929
1995,5-9,5,5,male,External,0.44237
1995,5-9,5,5,male,Neoplasms,0.20561
1995,5-9,5,5,male,Other,0.35202
1995,10-14,10,5,male,External,0.53518
1995,10-14,10,5,male,Neoplasms,0.15829
1995,10-14,10,5,male,Other,0.30653
1995,15-19,15,5,male,External,0.72100
1995,15-19,15,5,male,Neoplasms,0.07524
1995,15-19,15,5,male,Other,0.20376
1995,20-24,20,5,male,External,0.74165
1995,20-24,20,5,male,Neoplasms,0.04338
1995,20-24,20,5,male,Other,0.21497
1995,25-29,25,5,male,External,0.60414
1995,25-29,25,5,male,Neoplasms,0.04987
1995,25-29,25,5,male,Other,0.34598
1995,30-34,30,5,male,External,0.43081
1995,30-34,30,5,male,Neoplasms,0.07281
1995,30-34,30,5,male,Other,0.49638
1995,35-39,35,5,male,External,0.34651
1995,35-39,35,5,male,Neoplasms,0.13257
1995,35-39,35,5,male,Other,0.52093
1995,40-44,40,5,male,External,0.28276
1995,40-44,40,5,male,Neoplasms,0.24311
1995,40-44,40,5,male,Other,0.47413
1995,45-49,45,5,male,External,0.19013
1995,45-49,45,5,male,Neoplasms,0.35738
1995,45-49,45,5,male,Other,0.45249
1995,50-54,50,5,male,External,0.13056
1995,50-54,50,5,male,Neoplasms,0.43292
1995,50-54,50,5,male,Other,0.43653
1995,55-59,55,5,male,External,0.10001
1995,55-59,55,5,male,Neoplasms,0.46341
1995,55-59,55,5,male,Other,0.43659
1995,60-64,60,5,male,External,0.06958
1995,60-64,60,5,male,Neoplasms,0.47619
1995,60-64,60,5,male,Other,0.45423
1995,65-69,65,5,male,External,0.05461
1995,65-69,65,5,male,Neoplasms,0.45323
1995,65-69,65,5,male,Other,0.49216
1995,70-74,70,5,male,External,0.05296
1995,70-74,70,5,male,Neoplasms,0.40394
1995,70-74,70,5,male,Other,0.54310
1995,75-79,75,5,male,External,0.04741
1995,75-79,75,5,male,Neoplasms,0.34708
1995,75-79,75,5,male,Other,0.60551
1995,80-84,80,5,male,External,0.05207
1995,80-84,80,5,male,Neoplasms,0.26204
1995,80-84,80,5,male,Other,0.68589
1995,85-89,85,5,male,External,0.04921
1995,85-89,85,5,male,Neoplasms,0.20577
1995,85-89,85,5,male,Other,0.74502
1995,90-94,90,5,male,External,0.05559
1995,90-94,90,5,male,Neoplasms,0.15574
1995,90-94,90,5,male,Other,0.78867
1995,95-99,95,5,male,External,0.05754
1995,95-99,95,5,male,Neoplasms,0.10928
1995,95-99,95,5,male,Other,0.83318
1995,100+,100,5,male,External,0.06250
1995,100+,100,5,male,Neoplasms,0.07452
1995,100+,100,5,male,Other,0.86298
1996,<1,0,1,male,External,0.04303
1996,<1,0,1,male,Neoplasms,0.00247
1996,<1,0,1,male,Other,0.95450
1996,1-4,1,4,male,External,0.40471
1996,1-4,1,4,male,Neoplasms,0.09208
1996,1-4,1,4,male,Other,0.50321
1996,5-9,5,5,male,External,0.43137
1996,5-9,5,5,male,Neoplasms,0.17974
1996,5-9,5,5,male,Other,0.38889
1996,10-14,10,5,male,External,0.46954
1996,10-14,10,5,male,Neoplasms,0.15736
1996,10-14,10,5,male,Other,0.37310
1996,15-19,15,5,male,External,0.70875
1996,15-19,15,5,male,Neoplasms,0.08289
1996,15-19,15,5,male,Other,0.20837
1996,20-24,20,5,male,External,0.72318
1996,20-24,20,5,male,Neoplasms,0.05637
1996,20-24,20,5,male,Other,0.22045
1996,25-29,25,5,male,External,0.61721
1996,25-29,25,5,male,Neoplasms,0.05914
1996,25-29,25,5,male,Other,0.32365
1996,30-34,30,5,male,External,0.45832
1996,30-34,30,5,male,Neoplasms,0.07133
1996,30-34,30,5,male,Other,0.47035
1996,35-39,35,5,male,External,0.37448
1996,35-39,35,5,male,Neoplasms,0.13182
1996,35-39,35,5,male,Other,0.49370
1996,40-44,40,5,male,External,0.27903
1996,40-44,40,5,male,Neoplasms,0.24732
1996,40-44,40,5,male,Other,0.47365
1996,45-49,45,5,male,External,0.19127
1996,45-49,45,5,male,Neoplasms,0.35700
1996,45-49,45,5,male,Other,0.45173
1996,50-54,50,5,male,External,0.13511
1996,50-54,50,5,male,Neoplasms,0.44698
1996,50-54,50,5,male,Other,0.41792
1996,55-59,55,5,male,External,0.09486
1996,55-59,55,5,male,Neoplasms,0.47061
1996,55-59,55,5,male,Other,0.43453
